Tempo_s,ECG_Bruto,ECG_Filtrado
1.57,0.3,0.09660581904877513
1.572,0.296,0.09524703570632802
1.574,0.292,0.09334856142691744
1.576,0.288,0.0912255442452363
1.578,0.284,0.089267225564088
1.58,0.28,0.08783469210446163
1.582,0.276,0.08716385335471603
1.584,0.272,0.08730082336545665
1.586,0.283,0.08808930437698871
1.588,0.296,0.08921424966898871
1.59,0.29,0.09028647476370012
1.592,0.286,0.09093845127383869
1.594,0.282,0.09090124496195001
1.596,0.28,0.09004560262226584
1.598,0.279,0.08838636848210392
1.6,0.275,0.08605953084662459
1.602,0.271,0.08328379598901531
1.604,0.27,0.08031707718346673
1.606,0.269,0.07741557443801662
1.608,0.264,0.07480024984213011
1.61,0.26,0.07263317647527966
1.612,0.26,0.07100504876980317
1.614,0.257,0.06993450494866833
1.616,0.254,0.06937864742562956
1.618,0.255,0.06925215820917018
1.62,0.255,0.06945056377867422
1.622,0.255,0.06987219599397129
1.624,0.255,0.07043372062168031
1.626,0.255,0.0710761905080274
1.628,0.255,0.07176199511685746
1.63,0.255,0.0724663268007964
1.632,0.255,0.07316833725224878
1.634,0.255,0.07384642544106508
1.636,0.255,0.07447957350497722
1.638,0.255,0.07505351751949345
1.64,0.255,0.07556813874208722
1.642,0.255,0.07604173900103726
1.644,0.255,0.07650905131244157
1.646,0.255,0.07701239718075864
1.648,0.255,0.0775882795643592
1.65,0.255,0.07825375008717052
1.652,0.255,0.07899731854408805
1.654,0.255,0.07977782900735694
1.656,0.255,0.08053212502060184
1.658,0.255,0.08118942351171905
1.66,0.255,0.08168813178444717
1.662,0.255,0.08199007887145365
1.664,0.255,0.08208796425254365
1.666,0.255,0.08200392013129162
1.668,0.254,0.08177983845075816
1.67,0.25,0.08146289140949822
1.672,0.25,0.08109168475752802
1.674,0.25,0.08068857689644739
1.676,0.25,0.08026102628063733
1.678,0.249,0.07981028663342019
1.68,0.245,0.0793421074111651
1.682,0.245,0.07887369415198035
1.684,0.245,0.07843380084846502
1.686,0.245,0.07805614300684173
1.688,0.244,0.07776853564079365
1.69,0.24,0.0775813586148072
1.692,0.24,0.07747976530307601
1.694,0.24,0.07742390780246375
1.696,0.24,0.07735909043559404
1.698,0.24,0.07723334478994513
1.7,0.24,0.07701575875298129
1.702,0.236,0.0767077429265299
1.704,0.235,0.07634227274254086
1.706,0.235,0.075971438739587
1.708,0.235,0.07564727603806735
1.71,0.235,0.075402534130347
1.712,0.231,0.07523698355708024
1.714,0.23,0.07511281090584229
1.716,0.23,0.0749606153497169
1.718,0.23,0.07469496344697701
1.72,0.23,0.07423503020480364
1.722,0.23,0.07352289709139306
1.724,0.227,0.07253186748827696
1.726,0.222,0.07126087462306348
1.728,0.22,0.06971747833647013
1.73,0.22,0.06789771767737918
1.732,0.216,0.06577279403829242
1.734,0.211,0.06328945156207229
1.736,0.21,0.060385185595230505
1.738,0.209,0.057013678843514284
1.74,0.2,0.05317176547261786
1.742,0.196,0.048918142752068655
1.744,0.193,0.044376801777630336
1.746,0.186,0.03972346702470462
1.748,0.179,0.03515870098352239
1.75,0.175,0.03087510487048578
1.752,0.171,0.027027437081750545
1.754,0.167,0.02371284815326533
1.756,0.163,0.020964278000888147
1.758,0.16,0.018755391977235213
1.76,0.16,0.017012232149916522
1.762,0.156,0.015625794795673227
1.764,0.155,0.014461015419873071
1.766,0.154,0.013360838577541638
1.768,0.149,0.012148205041074294
1.77,0.145,0.01063223870122382
1.772,0.145,0.00862576068570175
1.774,0.142,0.005977922019265142
1.776,0.14,0.0026182372384135682
1.778,0.139,-0.001400539073200053
1.78,0.13,-0.005878703978230518
1.782,0.126,-0.010481370804850343
1.784,0.119,-0.014792613343726313
1.786,0.113,-0.018404866903389883
1.788,0.109,-0.021022740800339928
1.79,0.1,-0.022551457463858258
1.792,0.093,-0.023139227951383963
1.794,0.111,-0.023152641178904528
1.796,0.119,-0.023085217477722197
1.798,0.108,-0.023425512155860136
1.8,0.105,-0.024528763598259964
1.802,0.101,-0.026533912474547706
1.804,0.097,-0.02934859996139525
1.806,0.093,-0.032701420178662025
1.808,0.089,-0.036243440299384436
1.81,0.085,-0.03967196742949422
1.812,0.077,-0.04284679399615933
1.814,0.072,-0.045870827825352775
1.816,0.068,-0.049112661863664725
1.818,0.064,-0.053158892982364724
1.82,0.06,-0.058698879534694964
1.822,0.056,-0.06636191127703452
1.824,0.054,-0.07654215529344356
1.826,0.04,-0.08925500911035682
1.828,0.014,-0.10406470630638118
1.83,-0.005,-0.12010552928648058
1.832,-0.021,-0.13619335333769417
1.834,-0.034,-0.15100182707034981
1.836,-0.047,-0.1632667148315362
1.838,-0.064,-0.17198176657718262
1.84,-0.075,-0.17655346702049884
1.842,-0.068,-0.1768873120767905
1.844,-0.059,-0.17338823784461185
1.846,-0.051,-0.16687528250860542
1.848,-0.043,-0.15843092410440487
1.85,-0.035,-0.14921961123856295
1.852,-0.027,-0.14031255398283393
1.854,-0.022,-0.13254885786942866
1.856,-0.018,-0.12645164786940435
1.858,-0.015,-0.12220573183869651
1.86,-0.015,-0.11969242230916427
1.862,-0.015,-0.11856828528840531
1.864,-0.015,-0.11836853707291708
1.866,-0.015,-0.1186133463583041
1.868,-0.015,-0.11889698879582224
1.87,-0.015,-0.11894535577265157
1.872,-0.015,-0.1186353906691266
1.874,-0.015,-0.11797871005006569
1.876,-0.015,-0.11707908990287151
1.878,-0.015,-0.11607813859918292
1.88,-0.015,-0.11510441071987652
1.882,-0.015,-0.11423834464448959
1.884,-0.015,-0.11349959127001402
1.886,-0.015,-0.11285621539754694
1.888,-0.015,-0.11224895539038422
1.89,-0.015,-0.11162005345925056
1.892,-0.015,-0.11093612753137973
1.894,-0.015,-0.11019797523672518
1.896,-0.015,-0.10943576501500143
1.898,-0.015,-0.1086937566224095
1.9,-0.015,-0.10801247879521607
1.902,-0.015,-0.10741686790971698
1.904,-0.015,-0.10691611611386334
1.906,-0.015,-0.10651598647313305
1.908,-0.015,-0.10623900569478044
1.91,-0.015,-0.10614414474628144
1.912,-0.019,-0.10633651534441414
1.914,-0.02,-0.10695944671361032
1.916,-0.022,-0.10816572159242539
1.918,-0.025,-0.1100711632927658
1.92,-0.025,-0.1127009188199581
1.922,-0.029,-0.11594444857589442
1.924,-0.031,-0.1195369602968598
1.926,-0.03,-0.1230812546270475
1.928,-0.039,-0.1261144279200193
1.93,-0.055,-0.12820967129447552
1.932,-0.051,-0.1290880983659008
1.934,-0.05,-0.1287064292346316
1.936,-0.048,-0.12729067497026236
1.938,-0.045,-0.12530333610844116
1.94,-0.045,-0.1233530677803535
1.942,-0.041,-0.12207157505108089
1.944,-0.039,-0.121988793731936
1.946,-0.041,-0.12343512388135834
1.948,-0.047,-0.12649067113552154
1.95,-0.055,-0.13098826305478967
1.952,-0.058,-0.13656288918386747
1.954,-0.072,-0.14272965796584225
1.956,-0.083,-0.14896841395320612
1.958,-0.079,-0.15479618837682624
1.96,-0.08,-0.1598172863213417
1.962,-0.097,-0.1637513468171268
1.964,-0.099,-0.1664458709175094
1.966,-0.094,-0.1678781074155588
1.968,-0.095,-0.16814625558557367
1.97,-0.095,-0.16744843954012864
1.972,-0.095,-0.16605052953023766
1.974,-0.095,-0.16424678406300888
1.976,-0.095,-0.1623184858642631
1.978,-0.095,-0.16049601917429157
1.98,-0.095,-0.15892986579922788
1.982,-0.091,-0.15767552944216326
1.984,-0.09,-0.15669602035913774
1.986,-0.09,-0.1558828586565428
1.988,-0.09,-0.1550923197458152
1.99,-0.09,-0.15418864149456232
1.992,-0.09,-0.15308245354382444
1.994,-0.09,-0.1517531717679228
1.996,-0.09,-0.15024902343589847
1.998,-0.089,-0.14866599585144166
2.0,-0.085,-0.14711451824945937
2.002,-0.085,-0.14568728395558636
2.004,-0.085,-0.14444108545792692
2.006,-0.085,-0.14339923336273927
2.008,-0.085,-0.14257126535500284
2.01,-0.085,-0.14197790403033653
2.012,-0.085,-0.14166609842436093
2.014,-0.085,-0.1417031584662784
2.016,-0.085,-0.1421486916824941
2.018,-0.086,-0.143014083188714
2.02,-0.09,-0.14422667148620072
2.022,-0.094,-0.14561592116166233
2.024,-0.095,-0.1469314768372164
2.026,-0.095,-0.1478915248311967
2.028,-0.095,-0.14824956475880927
2.03,-0.095,-0.14786207731043433
2.032,-0.095,-0.14673935316552889
2.034,-0.095,-0.1450658753358273
2.036,-0.095,-0.14318368214203225
2.038,-0.095,-0.14154046866015485
2.04,-0.095,-0.14061195209845626
2.042,-0.095,-0.14081354195736245
2.044,-0.095,-0.14241870710435445
2.046,-0.095,-0.14550066285753446
2.048,-0.095,-0.14991060744750406
2.05,-0.1,-0.1552997398590062
2.052,-0.121,-0.1611829533186945
2.054,-0.13,-0.16702986331450242
2.056,-0.131,-0.17235838535437864
2.058,-0.136,-0.1768049689239557
2.06,-0.14,-0.1801566034485761
2.062,-0.14,-0.1823463168901009
2.064,-0.14,-0.1834261135473157
2.066,-0.14,-0.18353418468041824
2.068,-0.14,-0.18286811520455046
2.07,-0.14,-0.1816668915325496
2.072,-0.14,-0.18019646604934073
2.074,-0.14,-0.17873030150278407
2.076,-0.14,-0.1775191809405785
2.078,-0.14,-0.17675200548283768
2.08,-0.14,-0.17651748162194986
2.082,-0.14,-0.17678132506845984
2.084,-0.139,-0.1773921069725389
2.086,-0.142,-0.17812081708176564
2.088,-0.145,-0.1787268993890279
2.09,-0.145,-0.17903146645604984
2.092,-0.145,-0.1789722577296129
2.094,-0.145,-0.1786187084342907
2.096,-0.145,-0.17813872504650005
2.098,-0.145,-0.1777262008670278
2.1,-0.145,-0.1775130142802825
2.102,-0.145,-0.17749584811012598
2.104,-0.145,-0.17750442013598194
2.106,-0.145,-0.17722481296962767
2.108,-0.145,-0.17627363647256902
2.11,-0.145,-0.17430151795324955
2.112,-0.146,-0.17109363690831036
2.114,-0.139,-0.16663480012301027
2.116,-0.133,-0.16111791989944668
2.118,-0.128,-0.1548943792238332
2.12,-0.12,-0.14838509671834793
2.122,-0.116,-0.14198365551875497
2.124,-0.109,-0.13598288098513334
2.126,-0.103,-0.13054482730383063
2.128,-0.099,-0.1257166716764915
2.13,-0.095,-0.12147823963078112
2.132,-0.095,-0.11779636687129834
2.134,-0.092,-0.11466026132421968
2.136,-0.09,-0.11208089415268907
2.138,-0.089,-0.11005347030443308
2.14,-0.085,-0.10849943719831014
2.142,-0.085,-0.10721627799361783
2.144,-0.082,-0.10586426612539294
2.146,-0.08,-0.10400836381985716
2.148,-0.079,-0.10121410990798556
2.15,-0.075,-0.09717540832115071
2.152,-0.076,-0.09183696219734036
2.154,-0.069,-0.08547029540917257
2.156,-0.062,-0.07867204551727593
2.158,-0.059,-0.07227418451159852
2.16,-0.055,-0.06718134298494607
2.162,-0.047,-0.0641722276783154
2.164,-0.042,-0.06371449762066486
2.166,-0.037,-0.06584332382044107
2.168,-0.037,-0.07014259646174918
2.17,-0.055,-0.07584420017307336
2.172,-0.073,-0.08202770010770907
2.174,-0.077,-0.08786914067289525
2.176,-0.088,-0.09286734410918455
2.178,-0.101,-0.09697950167911037
2.18,-0.095,-0.10062409385824225
2.182,-0.095,-0.10454827376644696
2.184,-0.092,-0.10959695098142608
2.186,-0.089,-0.11645104148788359
2.188,-0.09,-0.12541344271858879
2.19,-0.105,-0.13630826702802976
2.192,-0.148,-0.14852330211134737
2.194,-0.155,-0.16117745423938634
2.196,-0.167,-0.17335275215029095
2.198,-0.194,-0.18431352328407843
2.2,-0.195,-0.1936489675368572
2.202,-0.195,-0.20130867912413292
2.204,-0.195,-0.20753840031837362
2.206,-0.194,-0.21275354366180912
2.208,-0.196,-0.21740188636558558
2.21,-0.205,-0.221860354332666
2.212,-0.212,-0.22638848442166928
2.214,-0.228,-0.23113395218425925
2.216,-0.238,-0.23616522066263645
2.218,-0.241,-0.2415008395215833
2.22,-0.245,-0.24711557351263616
2.222,-0.249,-0.25292402531444697
2.224,-0.255,-0.25876108258142116
2.226,-0.249,-0.2643851888257257
2.228,-0.249,-0.26952232235537565
2.23,-0.275,-0.27394935971185336
2.232,-0.281,-0.2775918636400956
2.234,-0.28,-0.28059372761915796
2.236,-0.28,-0.2833178396437744
2.238,-0.28,-0.28626336672612723
2.24,-0.28,-0.2899244145423079
2.242,-0.287,-0.2946442554690384
2.244,-0.303,-0.30052231901310794
2.246,-0.314,-0.30740623868250333
2.248,-0.316,-0.314961965923687
2.25,-0.32,-0.3227822798088238
2.252,-0.325,-0.3304840269098561
2.254,-0.322,-0.33775906376010834
2.256,-0.336,-0.34437211929232603
2.258,-0.358,-0.35012493276193163
2.26,-0.36,-0.3548184401444495
2.262,-0.36,-0.3582417880420781
2.264,-0.36,-0.3602048410903063
2.266,-0.36,-0.36061486057791303
2.268,-0.36,-0.3595784173363585
2.27,-0.36,-0.3574880108370726
2.272,-0.36,-0.3550376411929631
2.274,-0.36,-0.3531136303950645
2.276,-0.36,-0.35253197576959105
2.278,-0.36,-0.3536378591080033
2.28,-0.36,-0.3558348383176505
2.282,-0.362,-0.357155122656563
2.284,-0.343,-0.35400462449779474
2.286,-0.321,-0.3412099397459466
2.288,-0.288,-0.3124579686742552
2.29,-0.225,-0.2611549366874527
2.292,-0.172,-0.1816455009211107
2.294,-0.081,-0.07063541846046881
2.296,0.045,0.07142814415607336
2.298,0.188,0.23932090392057784
2.3,0.355,0.4226527080772393
2.302,0.537,0.6063608626411034
2.304,0.701,0.772188777181232
2.306,0.863,0.9010686155426951
2.308,1.013,0.9761102302729469
2.31,1.095,0.985686576600935
2.312,1.079,0.9259576914385818
2.314,0.961,0.8021679180867557
2.316,0.698,0.6282446671458523
2.318,0.341,0.424618236426411
2.32,0.035,0.21467423159735116
2.322,-0.15,0.02066736731134254
2.324,-0.243,-0.13991227927191494
2.326,-0.29,-0.2566997196435714
2.328,-0.305,-0.32714247297827526
2.33,-0.29,-0.3556002542544585
2.332,-0.281,-0.35131485692732006
2.334,-0.275,-0.32588033374927067
2.336,-0.264,-0.29081912382492975
2.338,-0.253,-0.25570923849859023
2.34,-0.245,-0.2270902974612445
2.342,-0.237,-0.20816995977962094
2.344,-0.232,-0.19919729878088335
2.346,-0.228,-0.1982793180255728
2.348,-0.225,-0.20238766617882986
2.35,-0.225,-0.20832328261803187
2.352,-0.221,-0.21346282912290931
2.354,-0.22,-0.21618731866548824
2.356,-0.219,-0.21597532795576246
2.358,-0.214,-0.2132159970006091
2.36,-0.21,-0.20884807322407115
2.362,-0.21,-0.20395211325809345
2.364,-0.207,-0.19941119262165188
2.366,-0.205,-0.1957162414909485
2.368,-0.204,-0.19293817064634675
2.37,-0.2,-0.1908370008411894
2.372,-0.2,-0.18904302597055453
2.374,-0.197,-0.1872348328361095
2.376,-0.195,-0.18525370865750262
2.378,-0.194,-0.18312604850239247
2.38,-0.19,-0.18100254729445056
2.382,-0.19,-0.17905226095748614
2.384,-0.187,-0.1773616882504234
2.386,-0.185,-0.17588119213308775
2.388,-0.184,-0.1744380243501879
2.39,-0.18,-0.17280681981229604
2.392,-0.18,-0.17080574843617793
2.394,-0.177,-0.16837765209318076
2.396,-0.175,-0.16562291303920768
2.398,-0.174,-0.1627708365142649
2.4,-0.17,-0.16010082556700403
2.402,-0.17,-0.1578440218969756
2.404,-0.167,-0.15610303534652448
2.406,-0.165,-0.15481957193431956
2.408,-0.164,-0.15380072948389206
2.41,-0.16,-0.15279221904924123
2.412,-0.16,-0.15156944820367727
2.414,-0.161,-0.15001142905651277
2.416,-0.158,-0.1481296096381218
2.418,-0.155,-0.14604133752662715
2.42,-0.155,-0.143899581323047
2.422,-0.151,-0.14180837204394
2.424,-0.149,-0.13975953204942507
2.426,-0.151,-0.1376175920126579
2.428,-0.148,-0.135159763110987
2.43,-0.14,-0.13215508189319214
2.432,-0.136,-0.12845151031431712
2.434,-0.132,-0.1240380256512871
2.436,-0.128,-0.11905955572514026
2.438,-0.124,-0.11378002158428814
2.44,-0.12,-0.1085062028906574
2.442,-0.116,-0.10349755362706682
2.444,-0.109,-0.09889115220321959
2.446,-0.102,-0.09466577429621707
2.448,-0.099,-0.09065637806745919
2.45,-0.095,-0.08661374099621565
2.452,-0.091,-0.08228852578893113
2.454,-0.087,-0.07751021135036297
2.456,-0.083,-0.07223306017126463
2.458,-0.078,-0.0665334455395591
2.46,-0.07,-0.06056093591035923
2.462,-0.062,-0.05446282746995057
2.464,-0.057,-0.04831180544613312
2.466,-0.052,-0.04206486347033329
2.468,-0.043,-0.035568819407487885
2.47,-0.035,-0.028609286435597115
2.472,-0.032,-0.02098372269657333
2.474,-0.021,-0.012571187546313874
2.476,-0.011,-0.003373956224448374
2.478,-0.002,0.0064819537232595386
2.48,0.01,0.016783662431695996
2.482,0.018,0.027287875554107235
2.484,0.029,0.03777354650667257
2.486,0.039,0.048072290866546484
2.488,0.048,0.05807035456874937
2.49,0.06,0.0676897040055623
2.492,0.067,0.0768649726253331
2.494,0.082,0.08553349066719937
2.496,0.094,0.09364705020306792
2.498,0.095,0.10120058333271588
2.5,0.1,0.10826197913918746
2.502,0.108,0.11498490015784821
2.504,0.113,0.12159305338584325
2.506,0.119,0.12833578260253173
2.508,0.126,0.13542681544318305
2.51,0.13,0.14298729011160022
2.512,0.141,0.15101701161913564
2.514,0.161,0.15941047985426046
2.516,0.174,0.168016584678511
2.518,0.176,0.17672012737257164
2.52,0.18,0.18551149211975362
2.522,0.184,0.1945155377503894
2.524,0.192,0.2039683655300924
2.526,0.211,0.21414958664148828
2.528,0.227,0.22528915847895745
2.53,0.23,0.23747146441285621
2.532,0.241,0.25056042453692207
2.534,0.254,0.26417065709454407
2.536,0.266,0.277706265461915
2.538,0.287,0.29047376707800093
2.54,0.315,0.3018490603488852
2.542,0.321,0.31145039745384806
2.544,0.319,0.31925611508106616
2.546,0.322,0.3256191475591257
2.548,0.325,0.33116718940466355
2.55,0.325,0.33662027560089186
2.552,0.327,0.3425870291271828
2.554,0.346,0.34940649550619013
2.556,0.358,0.3570841127284288
2.558,0.363,0.36533574940204655
2.56,0.38,0.3737166677956887
2.562,0.389,0.38178641616586667
2.564,0.393,0.3892530784832424
2.566,0.397,0.39605118493857167
2.568,0.401,0.40233261411901844
2.57,0.405,0.4083806103865808
2.572,0.404,0.4144829344172213
2.574,0.412,0.42081241352801435
2.576,0.431,0.42735735876591596
2.578,0.447,0.43392169423835925
2.58,0.445,0.4401844720292867
2.582,0.443,0.4457861355063565
2.584,0.455,0.4504053051751749
2.586,0.46,0.4538022298151768
2.588,0.454,0.45582233520212
2.59,0.455,0.4563682606970955
2.592,0.456,0.45535970258646946
2.594,0.452,0.4527049358253234
2.596,0.449,0.44830270825231505
2.598,0.451,0.442078713279546
2.6,0.45,0.4340423147015818
2.602,0.435,0.4243347201558808
2.604,0.418,0.4132380061576863
2.606,0.402,0.4011293687329762
2.608,0.386,0.38839094184957546
2.61,0.37,0.37530913687810014
2.612,0.362,0.36200656842854956
2.614,0.354,0.3484396457581314
2.616,0.346,0.33446940969076017
2.618,0.339,0.31998201640866974
2.62,0.33,0.30501126077831997
2.622,0.303,0.2898100643000885
2.624,0.272,0.2748360612330528
2.626,0.254,0.26065261700516645
2.628,0.249,0.24778338330866106
2.63,0.245,0.2365757658812363
2.632,0.237,0.22711888397737692
2.634,0.232,0.21923488256533605
2.636,0.226,0.21253575624923002
2.638,0.219,0.20652138870941125
2.64,0.215,0.2006891523290241
2.642,0.207,0.1946280015939882
2.644,0.199,0.18807774052565088
2.646,0.191,0.1809451331295942
2.648,0.183,0.17328056164213698
2.65,0.175,0.1652290419717008
2.652,0.167,0.156974727794034
2.654,0.162,0.14869708227779557
2.656,0.157,0.14055006070158577
2.658,0.148,0.13266535491379883
2.66,0.14,0.12517103419226935
2.662,0.136,0.11821151057457346
2.664,0.129,0.11195506048526663
2.666,0.121,0.10658048165877712
2.668,0.113,0.10224348226826098
2.67,0.11,0.09903349023695689
2.672,0.114,0.09693801310573705
2.674,0.115,0.09583010464040151
2.676,0.115,0.09548522880390112
2.678,0.115,0.09562236289684317
2.68,0.115,0.09595656659022572
2.682,0.115,0.0962485859649047
2.684,0.115,0.09633986611692395
2.686,0.115,0.09616634582737914
2.688,0.115,0.09575006728756044
2.69,0.115,0.09517290371035661
2.692,0.115,0.09454061441256274
2.694,0.115,0.09394714968373134
2.696,0.115,0.09344825223856817
2.698,0.115,0.09305020792592787
2.7,0.115,0.0927150252769476
2.702,0.115,0.09237872860399025
2.704,0.115,0.09197617516902679
2.706,0.115,0.09146473130081562
2.708,0.115,0.09084038888347021
2.71,0.115,0.09014283065502915
2.712,0.115,0.08944942859686698
2.714,0.115,0.08886101577917382
2.716,0.115,0.08848374902881381
2.718,0.115,0.08841137997816483
2.72,0.115,0.08871128376296449
2.722,0.115,0.08941641614628412
2.724,0.114,0.09052444580505221
2.726,0.118,0.0920043017921919
2.728,0.127,0.09380826917194533
2.73,0.13,0.095884333668422
2.732,0.13,0.09818104442777219
2.734,0.13,0.10063946459147297
2.736,0.13,0.10317461311084108
2.738,0.13,0.10565769896737917
2.74,0.135,0.10791377645188223
2.742,0.148,0.10974355291092222
2.744,0.148,0.11096521755792668
2.746,0.144,0.11146003134371527
2.748,0.145,0.11120230726660378
2.75,0.145,0.11026215402949677
2.752,0.141,0.10878191492956388
2.754,0.139,0.10693707165384622
2.756,0.141,0.10489604064295006
2.758,0.139,0.10279098166637207
2.76,0.135,0.10070552628296985
2.762,0.135,0.0986784701371659
2.764,0.136,0.09671771075644794
2.766,0.133,0.09481680496102994
2.768,0.13,0.09296725348762228
2.77,0.13,0.09116279881699366
2.772,0.13,0.0893964312528711
2.774,0.127,0.08765415252999666
2.776,0.124,0.08591052223806496
2.778,0.125,0.08412993093562421
2.78,0.125,0.08227496517810476
2.782,0.121,0.08031969611679897
2.784,0.119,0.07826275729109775
2.786,0.121,0.07613437417571248
2.788,0.119,0.07399312565849926
2.79,0.115,0.07191113143450217
2.792,0.115,0.06995010358908708
2.794,0.112,0.06813480494041563
2.796,0.109,0.06643328473174122
2.798,0.11,0.06475297497420898
2.8,0.11,0.06295784583630326
2.802,0.106,0.060905558549135534
2.804,0.104,0.058497309138705225
2.806,0.106,0.055728904404202494
2.808,0.104,0.05272995004659751
2.81,0.1,0.04977848948621232
2.812,0.1,0.04728146179841918
2.814,0.101,0.04571743109082949
2.816,0.098,0.04554642827673136
2.818,0.095,0.04710130529483322
2.82,0.095,0.05048459420842377
2.822,0.094,0.055501468109532937
2.824,0.104,0.061657493334937565
2.826,0.129,0.0682347062668562
2.828,0.146,0.07443265419402448
2.83,0.14,0.07953369718890896
2.832,0.139,0.08304058926550649
2.834,0.141,0.08474742107086372
2.836,0.138,0.08473366428278127
2.838,0.135,0.0832977883989743
2.84,0.135,0.08086052795939772
2.842,0.135,0.07786786526165884
2.844,0.132,0.07471501086389117
2.846,0.129,0.0717008506030277
2.848,0.13,0.06901220468968662
2.85,0.13,0.06673092734484404
2.852,0.126,0.06485416837717613
2.854,0.124,0.06331847784007014
2.856,0.126,0.06202126891446662
2.858,0.124,0.06083686178559124
2.86,0.12,0.059627233197562475
2.862,0.12,0.05824946316472445
2.864,0.121,0.056562996592173446
2.866,0.118,0.054439731692364296
2.868,0.114,0.05177837176633203
2.87,0.115,0.048522242534582476
2.872,0.116,0.044677438329204025
2.874,0.109,0.04032585312197349
2.876,0.102,0.03562676270144443
2.878,0.099,0.030803011275649713
2.88,0.095,0.026112767892173348
2.882,0.091,0.021812120003856832
2.884,0.087,0.01811569525115278
2.886,0.082,0.015162951727278846
2.888,0.08,0.012997707876373936
2.89,0.085,0.011566919517768481
2.892,0.085,0.010740172714500328
2.894,0.085,0.01034469053236934
2.896,0.085,0.010205368683724887
2.898,0.085,0.010178505690178512
2.9,0.085,0.010171282194055343
2.902,0.085,0.010144209023433015
2.904,0.085,0.010098579286686398
2.906,0.085,0.010054544773793665
2.908,0.085,0.010027513336354958
2.91,0.085,0.01001084258189264
2.912,0.089,0.009970903620106275
2.914,0.09,0.009856486606983874
2.916,0.09,0.009619317715512122
2.918,0.09,0.009238340318056587
2.92,0.09,0.00873915260375978
2.922,0.09,0.008201570535512391
2.924,0.09,0.00775144316021166
2.926,0.09,0.007536581121249743
2.928,0.09,0.007690635030014632
2.93,0.09,0.008292671611970217
2.932,0.09,0.00933318561849306
2.934,0.093,0.010697921899538724
2.936,0.097,0.01217773217895009
2.938,0.101,0.013505489148111054
2.94,0.105,0.014411779759337986
2.942,0.106,0.014683564602182592
2.944,0.102,0.014208077793099285
2.946,0.1,0.012989418407551584
2.948,0.099,0.011135312070420901
2.95,0.095,0.008821531863221101
2.952,0.095,0.006247111519909789
2.954,0.096,0.0035933637393049255
2.956,0.093,0.0009953026077714176
2.958,0.09,-0.0014716632573335427
2.96,0.09,-0.003791124145666533
2.962,0.086,-0.0059942386466556
2.964,0.084,-0.008140837784009678
2.966,0.086,-0.010296675572921916
2.968,0.084,-0.01251123557590899
2.97,0.08,-0.014801200616481418
2.972,0.08,-0.01714389739690761
2.974,0.077,-0.019482156808012713
2.976,0.074,-0.021738348058082023
2.978,0.075,-0.023832813749371254
2.98,0.075,-0.02570158394323483
2.982,0.071,-0.027309695992096004
2.984,0.07,-0.02865823976712457
2.986,0.07,-0.02978416327439719
2.988,0.07,-0.03075228619139061
2.99,0.07,-0.03164007886884292
2.992,0.07,-0.03251768266805027
2.994,0.07,-0.033427313487571594
2.996,0.07,-0.03436678512513944
2.998,0.07,-0.035281426091766266
3.0,0.07,-0.03606748204917941
3.002,0.07,-0.03658836812489608
3.004,0.07,-0.03670281930577972
3.006,0.07,-0.03630104706481271
3.008,0.07,-0.03534171712536664
3.01,0.07,-0.033879758152933745
3.012,0.068,-0.03207425859076729
3.014,0.083,-0.03016910376572536
3.016,0.09,-0.02844766694879692
3.018,0.084,-0.02717398763844304
3.02,0.085,-0.026539435071011842
3.022,0.085,-0.02663074496182596
3.024,0.085,-0.027425264443475015
3.026,0.083,-0.028809571237349466
3.028,0.08,-0.030612517680628698
3.03,0.08,-0.032642665007215764
3.032,0.08,-0.03472158842478788
3.034,0.081,-0.03670797008441517
3.036,0.078,-0.0385114742942565
3.038,0.075,-0.04009791913953407
3.04,0.075,-0.04148709286911149
3.042,0.075,-0.04274316486480628
3.044,0.075,-0.043957590358510296
3.046,0.075,-0.04522653768033971
3.048,0.074,-0.04662750383496271
3.05,0.07,-0.04820066667437021
3.052,0.07,-0.04993890199284551
3.054,0.07,-0.051787538791216566
3.056,0.07,-0.05365285692871606
3.058,0.069,-0.05541777771716745
3.06,0.065,-0.05696295047251142
3.062,0.065,-0.05819013504455731
3.064,0.065,-0.05904291051631562
3.066,0.065,-0.059519183304831164
3.068,0.065,-0.05967174426353141
3.07,0.065,-0.05959640163209927
3.072,0.069,-0.05941058150864247
3.074,0.07,-0.059227976109211246
3.076,0.07,-0.0591362575194333
3.078,0.07,-0.05918412030239539
3.08,0.07,-0.05938065151699035
3.082,0.07,-0.05970560630112027
3.084,0.07,-0.060125771908726894
3.086,0.07,-0.060611503340375066
3.088,0.07,-0.06114851900397433
3.09,0.07,-0.06174218165818785
3.092,0.07,-0.06241376840894462
3.094,0.07,-0.06319002346981922
3.096,0.07,-0.06408840379901157
3.098,0.07,-0.06510103168939126
3.1,0.07,-0.06618074493123045
3.102,0.07,-0.06723293986718801
3.104,0.07,-0.06811698620472402
3.106,0.07,-0.06866039204089737
3.108,0.07,-0.06868702961574627
3.11,0.07,-0.06805724757303938
3.112,0.07,-0.06671288827332912
3.114,0.07,-0.06471535144308159
3.116,0.07,-0.06226218501220201
3.118,0.079,-0.059670158059475335
3.12,0.095,-0.057322322499534055
3.122,0.091,-0.05559105690986546
3.124,0.09,-0.054760826384595694
3.126,0.088,-0.054975140177934895
