Tempo_s,ECG_Bruto,ECG_Filtrado
1.534,-0.15,-0.11284263374185745
1.536,-0.15,-0.11258884118082085
1.538,-0.15,-0.11226413900198859
1.54,-0.15,-0.11167771274518327
1.542,-0.146,-0.110696814660991
1.544,-0.145,-0.10927449656416632
1.546,-0.145,-0.1074626840934284
1.548,-0.145,-0.10541033117611198
1.55,-0.145,-0.1033478924149352
1.552,-0.141,-0.10155883560563389
1.554,-0.139,-0.10033840982104189
1.556,-0.141,-0.09994093062192116
1.558,-0.139,-0.100519497352919
1.56,-0.135,-0.10206609498344922
1.562,-0.135,-0.10436547509540044
1.564,-0.135,-0.10698136375661674
1.566,-0.137,-0.10929377617839008
1.568,-0.15,-0.11059661514798137
1.57,-0.165,-0.11024475188826231
1.572,-0.154,-0.10781644266854676
1.574,-0.143,-0.10324312765606088
1.576,-0.137,-0.09686429185109048
1.578,-0.127,-0.08938768794504426
1.58,-0.115,-0.08176254781157233
1.582,-0.107,-0.07499507739964865
1.584,-0.098,-0.06994842348218613
1.586,-0.097,-0.06717319730857967
1.588,-0.1,-0.06680852486676177
1.59,-0.1,-0.06857710013374291
1.592,-0.121,-0.07187347185990023
1.594,-0.124,-0.07591895110703602
1.596,-0.119,-0.07993802779936271
1.598,-0.12,-0.08330846420154939
1.6,-0.12,-0.08565169507649108
1.602,-0.12,-0.08685335687171841
1.604,-0.12,-0.08702418805037025
1.606,-0.12,-0.08642326266277539
1.608,-0.12,-0.08536883713336654
1.61,-0.12,-0.08415924192712701
1.612,-0.12,-0.08301919527994024
1.614,-0.121,-0.08207761654837147
1.616,-0.118,-0.08137386883582988
1.618,-0.115,-0.08088290063619134
1.62,-0.115,-0.08054753287883198
1.622,-0.115,-0.08030765694828135
1.624,-0.115,-0.08011947926064764
1.626,-0.115,-0.07996176587319587
1.628,-0.115,-0.07982998313494423
1.63,-0.115,-0.07972289443539657
1.632,-0.115,-0.07962839764040423
1.634,-0.115,-0.07951505683429759
1.636,-0.115,-0.07933288531278423
1.638,-0.114,-0.07902282218051322
1.64,-0.11,-0.07853108846743698
1.642,-0.11,-0.0778237388016934
1.644,-0.11,-0.0768980419423792
1.646,-0.11,-0.07578915989289181
1.648,-0.11,-0.07457158466512069
1.65,-0.11,-0.07335505171628573
1.652,-0.106,-0.07227506929212132
1.654,-0.105,-0.07147913156265337
1.656,-0.105,-0.07111046627282577
1.658,-0.105,-0.07129080113654619
1.66,-0.105,-0.07210213591933394
1.662,-0.105,-0.07356648255445412
1.664,-0.108,-0.07562371229697615
1.666,-0.11,-0.0781110145556775
1.668,-0.111,-0.08075129106831246
1.67,-0.115,-0.08315994324273168
1.672,-0.115,-0.08487822055143569
1.674,-0.118,-0.08543559856042783
1.676,-0.121,-0.08443408376343513
1.678,-0.119,-0.08163675046480369
1.68,-0.11,-0.07703610367427928
1.682,-0.102,-0.07087968736600649
1.684,-0.094,-0.06364145442929997
1.686,-0.086,-0.05594322672166896
1.688,-0.078,-0.04844452436290552
1.69,-0.07,-0.041726858765159976
1.692,-0.066,-0.03619918692600318
1.694,-0.062,-0.03204517558323293
1.696,-0.059,-0.029221727633522043
1.698,-0.06,-0.02750469610905062
1.7,-0.06,-0.026565676293376632
1.702,-0.056,-0.026056937237465248
1.704,-0.055,-0.025682245048065853
1.706,-0.055,-0.02523899886900084
1.708,-0.055,-0.02462796582034828
1.71,-0.055,-0.023836290665549525
1.712,-0.051,-0.022904905181978012
1.714,-0.049,-0.021893034757842253
1.716,-0.051,-0.020850788530406963
1.718,-0.049,-0.019806120953573984
1.72,-0.045,-0.018766107740684754
1.722,-0.045,-0.017727363773986954
1.724,-0.045,-0.016688706092051434
1.726,-0.045,-0.015660428633269358
1.728,-0.044,-0.014667238938603205
1.73,-0.04,-0.01374521005242409
1.732,-0.04,-0.012936390721401793
1.734,-0.04,-0.012286257242349372
1.736,-0.04,-0.011847118503999483
1.738,-0.04,-0.011685273752818885
1.74,-0.04,-0.011884330944918364
1.742,-0.04,-0.012535398072586213
1.744,-0.04,-0.013708726668769093
1.746,-0.04,-0.015409954124055894
1.748,-0.04,-0.017534319183608895
1.75,-0.04,-0.019839859114556053
1.752,-0.038,-0.021961269862199175
1.754,-0.053,-0.023476640987489385
1.756,-0.061,-0.024019842796866416
1.758,-0.053,-0.02340842418573232
1.76,-0.05,-0.02174262268323598
1.762,-0.046,-0.01943515479443373
1.764,-0.042,-0.01715251315541023
1.766,-0.038,-0.015676317593493652
1.768,-0.034,-0.01571783211166123
1.77,-0.035,-0.01773437292986353
1.772,-0.04,-0.02179967551733135
1.774,-0.035,-0.027569364554134543
1.776,-0.058,-0.034357943230106915
1.778,-0.088,-0.04130913095292887
1.78,-0.08,-0.047606547473219386
1.782,-0.08,-0.05265307973538694
1.784,-0.077,-0.056158926077947674
1.786,-0.075,-0.05811718278314074
1.788,-0.074,-0.05869119851887704
1.79,-0.07,-0.05806840554825978
1.792,-0.07,-0.05634177196975736
1.794,-0.072,-0.05346400898645521
1.796,-0.079,-0.04928819482040176
1.798,-0.078,-0.043672491135104144
1.8,-0.06,-0.03660042828733727
1.802,-0.048,-0.028264162175771164
1.804,-0.036,-0.01907790537155695
1.806,-0.023,-0.00962083046108131
1.808,-0.013,-0.0005364264970644671
1.81,-0.01,0.007572548873824401
1.812,-0.006,0.014219829911808764
1.814,-0.005,0.019066742333407237
1.816,-0.004,0.0219154312964282
1.818,0.001,0.022686858456410743
1.82,0.005,0.021408767947455196
1.822,0.006,0.018227556646934602
1.824,0.001,0.01343909485938426
1.826,0.003,0.007516744361684624
1.828,-0.007,0.001108616692890696
1.83,-0.04,-0.005015212910330845
1.832,-0.038,-0.010063426260346838
1.834,-0.031,-0.013346858915822187
1.836,-0.028,-0.014389444183233116
1.838,-0.024,-0.013000421685112082
1.84,-0.02,-0.00929910678911245
1.842,-0.016,-0.0036962285828814846
1.844,-0.013,0.0031605594993426426
1.846,-0.006,0.010470505149659455
1.848,0.001,0.017386766504922182
1.85,0.005,0.023137771515242714
1.852,0.008,0.027149546919641946
1.854,0.016,0.02915160537863276
1.856,0.022,0.029246642250762966
1.858,0.027,0.02792397095557948
1.86,0.03,0.02600032721724313
1.862,0.015,0.024483377539423822
1.864,-0.002,0.024374826764205198
1.866,-0.001,0.026455559886486086
1.868,0.013,0.03111056536308633
1.87,0.025,0.03824347401436379
1.872,0.038,0.04730078861404841
1.874,0.045,0.05739088818375578
1.876,0.06,0.06746002218303135
1.878,0.078,0.07648174447490824
1.88,0.08,0.08362186347559845
1.882,0.084,0.0883517041334443
1.884,0.083,0.09049594321645313
1.886,0.078,0.09021576887842925
1.888,0.074,0.08794012571810736
1.89,0.07,0.08426434124387198
1.892,0.07,0.0798361734404682
1.894,0.068,0.07524626041720546
1.896,0.062,0.07093621271349457
1.898,0.06,0.06713561752975017
1.9,0.06,0.06383848411480411
1.902,0.056,0.060826724630843536
1.904,0.051,0.05774044345142013
1.906,0.05,0.054183090751867315
1.908,0.049,0.04983769208474927
1.91,0.04,0.044562982985553466
1.912,0.031,0.03843987360257585
1.914,0.027,0.0317513628115073
1.916,0.022,0.024899410680079496
1.918,0.013,0.018282681501983155
1.92,0.005,0.01217260258775284
1.922,0.001,0.006628149906337105
1.924,-0.003,0.0014805499178800097
1.926,-0.007,-0.0036014376100103867
1.928,-0.011,-0.008981364161491047
1.93,-0.015,-0.014898949937847747
1.932,-0.019,-0.02133851283551922
1.934,-0.024,-0.027968610886943777
1.936,-0.025,-0.034180763556351634
1.938,-0.036,-0.039225844428867285
1.94,-0.06,-0.04241381040921959
1.942,-0.054,-0.043315668165534844
1.944,-0.043,-0.04189882744557356
1.946,-0.038,-0.03854732879143519
1.948,-0.033,-0.03396103622616312
1.95,-0.025,-0.028972181529435564
1.952,-0.017,-0.024343629499564135
1.954,-0.011,-0.020613864104534082
1.956,-0.012,-0.018032941773014545
1.958,-0.015,-0.01659982668591776
1.96,-0.015,-0.01617531114454026
1.962,-0.019,-0.016618526643468863
1.964,-0.021,-0.017888674872497824
1.966,-0.019,-0.020069197040458137
1.968,-0.021,-0.023302674707978064
1.97,-0.025,-0.02765939334889668
1.972,-0.025,-0.03298819146812953
1.974,-0.028,-0.03880680729036469
1.976,-0.031,-0.04427920261167371
1.978,-0.028,-0.048303555747437645
1.98,-0.03,-0.049703147417910966
1.982,-0.056,-0.0474793833465768
1.984,-0.052,-0.04105846675418059
1.986,-0.031,-0.030451153006166597
1.988,-0.016,-0.016259747805654357
1.99,0.0,0.0004921602458810312
1.992,0.01,0.01868066568318398
1.994,0.043,0.03748522356097854
1.996,0.084,0.056781143509771835
1.998,0.118,0.07741276973627238
2.0,0.15,0.10123889849425466
2.002,0.176,0.13086802798315392
2.004,0.19,0.16906361745536905
2.006,0.217,0.2178932057874458
2.008,0.252,0.27779673080974804
2.01,0.285,0.34682508782143046
2.012,0.356,0.4203166396247284
2.014,0.464,0.4912137603738154
2.016,0.57,0.5510705427179186
2.018,0.655,0.5915964345393481
2.02,0.72,0.6063836389313542
2.022,0.723,0.5923565059680854
2.024,0.63,0.5505163316523793
2.026,0.456,0.4857459826536169
2.028,0.311,0.40573305575241003
2.03,0.265,0.31935304568045836
2.032,0.213,0.2349966502146894
2.034,0.169,0.1592701538268035
2.036,0.13,0.09630043190096099
2.038,0.091,0.047654492128982776
2.04,0.055,0.012729530537046823
2.042,0.017,-0.0105904061965707
2.044,-0.002,-0.025202026019897388
2.046,-0.008,-0.03411672237040435
2.048,-0.018,-0.03994963392761601
2.05,-0.03,-0.04460883780399499
2.052,-0.038,-0.04919317480946012
2.054,-0.044,-0.05407284129902027
2.056,-0.045,-0.05909714745723305
2.058,-0.045,-0.06385680223946294
2.06,-0.045,-0.06792897324223367
2.062,-0.049,-0.07105051021992916
2.064,-0.051,-0.07319162872011085
2.066,-0.049,-0.0745317059793951
2.068,-0.051,-0.07536445435628322
2.07,-0.055,-0.07597605110018041
2.072,-0.055,-0.07654218862212811
2.074,-0.055,-0.07707770222196907
2.076,-0.055,-0.07745045596685736
2.078,-0.054,-0.07744794177693842
2.08,-0.05,-0.07686833945456703
2.082,-0.05,-0.07560238031650128
2.084,-0.047,-0.07367903603081001
2.086,-0.045,-0.07126341299162649
2.088,-0.044,-0.06861310400522931
2.09,-0.04,-0.06601309440049127
2.092,-0.04,-0.06371433876278469
2.094,-0.037,-0.06189582313600972
2.096,-0.035,-0.060656849237258725
2.098,-0.034,-0.06003125031659139
2.1,-0.03,-0.06000506797164136
2.102,-0.03,-0.06051866570382536
2.104,-0.03,-0.061443894581163075
2.106,-0.03,-0.06254283070433166
2.108,-0.03,-0.06343009678260904
2.11,-0.03,-0.06356899842686846
2.112,-0.03,-0.06232769050411291
2.114,-0.03,-0.059103992154455415
2.116,-0.031,-0.053500090419343345
2.118,-0.027,-0.04550050317037817
2.12,-0.01,-0.035590945346294034
2.122,0.006,-0.024762806011236614
2.124,0.021,-0.014379516982908111
2.126,0.04,-0.0059267489130451
2.128,0.049,-0.0007099605096116011
2.13,0.035,0.0004169791360751434
2.132,0.027,-0.002781373431507299
2.134,0.019,-0.009896968897586593
2.136,0.011,-0.019987268679064633
2.138,0.003,-0.031776641418562054
2.14,-0.005,-0.04389497691033259
2.142,-0.011,-0.05510246444021918
2.144,-0.035,-0.0644625106399345
2.146,-0.046,-0.07143913524819565
2.148,-0.039,-0.07590884934309929
2.15,-0.04,-0.07809297623847028
2.152,-0.036,-0.07843527458611659
2.154,-0.034,-0.0774641902727626
2.156,-0.036,-0.07567942041773985
2.158,-0.034,-0.0734870876845433
2.16,-0.03,-0.07118503508461925
2.162,-0.03,-0.06898111521036951
2.164,-0.027,-0.06702024886560191
2.166,-0.024,-0.06540081512944401
2.168,-0.025,-0.0641727651531807
2.17,-0.025,-0.06332224006738113
2.172,-0.021,-0.06275522435195754
2.174,-0.02,-0.06229381347159386
2.176,-0.018,-0.06169396226255024
2.178,-0.015,-0.060685419149052684
2.18,-0.015,-0.05902571561190371
2.182,-0.011,-0.05655371146032631
2.184,-0.01,-0.05322690700769147
2.186,-0.007,-0.04913129211533557
2.188,0.002,-0.04446141840162556
2.19,0.005,-0.03947838038250032
2.192,0.008,-0.034460310125248694
2.194,0.016,-0.029660581634800755
2.196,0.023,-0.025283265064430203
2.198,0.026,-0.02147699656831415
2.2,0.03,-0.01834131416026506
2.202,0.034,-0.015935902883993432
2.204,0.035,-0.014284031059272584
2.206,0.035,-0.013366465119431663
2.208,0.035,-0.013109105370205524
2.21,0.035,-0.013373161490188152
2.212,0.035,-0.013958349351054727
2.214,0.035,-0.014626435924075235
2.216,0.035,-0.015145155752508811
2.218,0.035,-0.015343302869362077
2.22,0.035,-0.015160131883260404
2.222,0.035,-0.014669663085433274
2.224,0.038,-0.014065305098614384
2.226,0.041,-0.013602013833085047
2.228,0.04,-0.013508405072568395
2.23,0.04,-0.013893851172264724
2.232,0.04,-0.014680131263290121
2.234,0.04,-0.015581775072843742
2.236,0.04,-0.016145987958331314
2.238,0.04,-0.015846122590933313
2.24,0.04,-0.014206464325002686
2.242,0.041,-0.010924742387424352
2.244,0.036,-0.005955900189558841
2.246,0.053,0.0004709075246720374
2.248,0.079,0.007909547195518542
2.25,0.08,0.015808121210665063
2.252,0.08,0.02363256303313361
2.254,0.081,0.030960226961426994
2.256,0.093,0.03752122054847422
2.258,0.108,0.04319052644519384
2.26,0.11,0.0479484788928314
2.262,0.11,0.051828788562680916
2.264,0.113,0.05486987604329249
2.266,0.115,0.05708198594562207
2.268,0.116,0.058438039110537285
2.27,0.12,0.05888852297699636
2.272,0.121,0.05839216366333109
2.274,0.117,0.05694924959411694
2.276,0.115,0.05462616186433995
2.278,0.114,0.05156669542793945
2.28,0.11,0.0479932559579633
2.282,0.11,0.04420389678722597
2.284,0.107,0.04056781209423155
2.286,0.105,0.03751488765082814
2.288,0.104,0.03550904690774334
2.29,0.1,0.03499508110079136
2.292,0.1,0.03631682345289926
2.294,0.098,0.03961960331626307
2.296,0.09,0.044766411402097424
2.298,0.103,0.05130604367265495
2.3,0.145,0.05852278683812561
2.302,0.147,0.06556818529269323
2.304,0.144,0.0716391240106409
2.306,0.145,0.07614607565601089
2.308,0.145,0.07882300297597032
2.31,0.145,0.07975614324589668
2.312,0.145,0.0793345237690827
2.314,0.145,0.07814136913695134
2.316,0.145,0.07681343131691348
2.318,0.145,0.07589794525603749
2.32,0.145,0.07573591838544844
2.322,0.145,0.07639578533149287
2.324,0.144,0.07767259169985496
2.326,0.148,0.07915463782296665
2.328,0.157,0.08034287075760266
2.33,0.16,0.08079163761307555
2.332,0.156,0.08022930197864368
2.334,0.152,0.07862078549094846
2.336,0.148,0.0761528241088846
2.338,0.144,0.07314935970474629
2.34,0.14,0.06994742653830978
2.342,0.14,0.06677460132412262
2.344,0.137,0.06366555349272551
2.346,0.133,0.06044099079426757
2.348,0.129,0.05675369015120986
2.35,0.125,0.0521892702421787
2.352,0.12,0.04639709144674854
2.354,0.121,0.03921976917435647
2.356,0.115,0.030788273296358564
2.358,0.103,0.021554448465217677
2.36,0.095,0.012245281067096984
2.362,0.083,0.0037421237614201647
2.364,0.074,-0.003091589581277161
2.366,0.066,-0.007594828706968218
2.368,0.05,-0.009458946351309113
2.37,0.045,-0.00879978534999105
2.372,0.087,-0.006125885744019129
2.374,0.096,-0.0022091222076486834
2.376,0.088,0.0020990753245142733
2.378,0.09,0.006043453795195526
2.38,0.09,0.009082260340479835
2.382,0.09,0.010928982570202245
2.384,0.09,0.01153214837421821
2.386,0.09,0.011020859872114775
2.388,0.09,0.009641624396936874
2.39,0.09,0.007701522558275031
2.392,0.086,0.005521705631998807
2.394,0.085,0.003398932690048435
2.396,0.085,0.0015726324772918324
2.398,0.085,0.0001982783241736583
2.4,0.085,-0.0006691264803357794
2.402,0.085,-0.001077250353533717
2.404,0.085,-0.0011624399019820961
2.406,0.085,-0.001121538961717422
2.408,0.084,-0.0011752420351034622
2.41,0.08,-0.0015303256963646865
2.412,0.08,-0.002346571417031867
2.414,0.08,-0.0037104728607429555
2.416,0.08,-0.005614559018547992
2.418,0.08,-0.007940652910410191
2.42,0.08,-0.010447975694746274
2.422,0.08,-0.012771406585465873
2.424,0.08,-0.014439343474847604
2.426,0.08,-0.014921806689876332
2.428,0.079,-0.013714706828544386
2.43,0.07,-0.01045366299157906
2.432,0.059,-0.005032321917380962
2.434,0.079,0.002315677118523667
2.436,0.105,0.011011816958743533
2.438,0.119,0.02022205649045708
2.44,0.135,0.029019915284131816
2.442,0.136,0.03657291938486824
2.444,0.135,0.04229646833845897
2.446,0.135,0.0459371852631686
2.448,0.135,0.047575884223575345
2.45,0.135,0.0475639400267264
2.452,0.135,0.04641889641872829
2.454,0.135,0.0447066657624652
2.456,0.135,0.04293349793899486
2.458,0.135,0.04146498463989624
2.46,0.135,0.0404832297378566
2.462,0.135,0.03998682974870705
2.464,0.135,0.03983106469371895
2.466,0.135,0.03979801746138343
2.468,0.135,0.03967958486601958
2.47,0.135,0.03935254336043148
2.472,0.135,0.03882582880366406
2.474,0.135,0.03824674687555149
2.476,0.133,0.03786406641072828
2.478,0.129,0.037959151580739495
2.48,0.13,0.038766988865080405
2.482,0.143,0.040411885928852816
2.484,0.146,0.0428749572653526
2.486,0.144,0.04599605229779068
2.488,0.145,0.049500866480348564
2.49,0.145,0.05304145326898519
2.492,0.143,0.05624323870727401
2.494,0.161,0.05875603503009657
2.496,0.171,0.060304666349161345
2.498,0.163,0.06072850311073534
2.5,0.16,0.05999681404651315
2.502,0.156,0.0581945638946449
2.504,0.151,0.055486993754278964
2.506,0.15,0.05208025596453018
2.508,0.149,0.04819319496982699
2.51,0.145,0.044044865499949924
2.512,0.141,0.03985139337631878
2.514,0.137,0.035821047306378334
2.516,0.133,0.03213972969340686
2.518,0.13,0.02894728998265436
2.52,0.13,0.026312788012260654
2.522,0.126,0.02422002369804471
2.524,0.124,0.02257217951467707
2.526,0.126,0.021217751654330784
2.528,0.124,0.019991777432307088
2.53,0.12,0.01875987890147744
2.532,0.12,0.01745082895147269
2.534,0.12,0.016067184388585377
2.536,0.12,0.014670963507927908
2.538,0.119,0.013349218192087543
2.54,0.115,0.012170672205751732
2.542,0.115,0.011148178735784034
2.544,0.115,0.010221025550293476
2.546,0.115,0.009265029945653208
2.548,0.114,0.008128476338656756
2.55,0.11,0.006682545768338389
2.552,0.11,0.004870155000021304
2.554,0.111,0.002738233363444649
2.556,0.108,0.00044368752338436667
2.558,0.105,-0.0017696246441672619
2.56,0.105,-0.003618333808191197
2.562,0.105,-0.004841275853381586
2.564,0.105,-0.005263310180880167
2.566,0.103,-0.0048502816514477826
2.568,0.099,-0.0037460223494542684
2.57,0.1,-0.002282676873356114
2.572,0.101,-0.0009555486894710396
2.574,0.097,-0.00035643298474144524
2.576,0.111,-0.0010678918050179699
2.578,0.125,-0.0035352123902094475
2.58,0.11,-0.00794795284409303
2.582,0.097,-0.014168909393816797
2.584,0.089,-0.02173704505820323
2.586,0.079,-0.02994637469307934
2.588,0.067,-0.037978547912489696
2.59,0.055,-0.0450530001538874
2.592,0.044,-0.050556272729652386
2.594,0.057,-0.054119984971965726
2.596,0.067,-0.05563471660750158
2.598,0.064,-0.05521073080124458
2.6,0.065,-0.05311476887648073
2.602,0.065,-0.049714005166723196
2.604,0.065,-0.0454436225049809
2.606,0.066,-0.04079402422975155
2.608,0.063,-0.03629890104921636
2.61,0.065,-0.03250232446753394
2.612,0.095,-0.0298933936731586
2.614,0.097,-0.02881791695323267
2.616,0.086,-0.02939761958434504
2.618,0.085,-0.03149323671552602
2.62,0.08,-0.034732184002897244
2.622,0.072,-0.03859450739239355
2.624,0.067,-0.04252900697859242
2.626,0.062,-0.04606361689211682
2.628,0.06,-0.04887989242217734
2.63,0.065,-0.050836555899064405
2.632,0.065,-0.0519457221008508
2.634,0.065,-0.05232066796788438
2.636,0.065,-0.05211977800539608
2.638,0.065,-0.05150602267461531
2.64,0.065,-0.050629137196220995
2.642,0.065,-0.049625377667918365
2.644,0.064,-0.04862265464566557
2.646,0.067,-0.04773900009520431
2.648,0.07,-0.04706877104935074
2.65,0.07,-0.04666039397209434
2.652,0.07,-0.04649689159245832
2.654,0.07,-0.046491694320955776
2.656,0.07,-0.046506569187513204
2.658,0.07,-0.046388994316892376
2.66,0.07,-0.046017537665292346
2.662,0.07,-0.04533937550647951
2.664,0.073,-0.04438574696835973
2.666,0.076,-0.04325854671609439
2.668,0.075,-0.04209175808207292
2.67,0.075,-0.04100067417425979
2.672,0.079,-0.04003610903598353
2.674,0.081,-0.03915915388754258
2.676,0.079,-0.03824586109996547
2.678,0.081,-0.037122288593351205
2.68,0.085,-0.03562072186345643
2.682,0.085,-0.03364071726324693
2.684,0.086,-0.03119633915059569
2.686,0.083,-0.028433721688829617
2.688,0.088,-0.025610060631045463
2.69,0.105,-0.023036263729954886
2.692,0.102,-0.020999245102842914
2.694,0.099,-0.019690027868723002
2.696,0.1,-0.019162634931352052
2.698,0.1,-0.019335374198470676
2.7,0.1,-0.02002894479634639
2.702,0.1,-0.021024262723805164
2.704,0.097,-0.022120125171877662
2.706,0.094,-0.02317456764370738
2.708,0.095,-0.024120953657319928
2.71,0.095,-0.02495848916886984
2.712,0.095,-0.02572519166021764
2.714,0.095,-0.026466766660118914
2.716,0.095,-0.02721486228465326
2.718,0.094,-0.02798243764425375
2.72,0.09,-0.028774877140413647
2.722,0.09,-0.029606983707027086
2.724,0.09,-0.030512182820387118
2.726,0.09,-0.03153366144356225
2.728,0.09,-0.032696769302087585
2.73,0.09,-0.03397320787606404
2.732,0.086,-0.03525456959968813
2.734,0.085,-0.036351979239052874
2.736,0.085,-0.037030086211037413
2.738,0.085,-0.03707105190189555
2.74,0.085,-0.0363522169864615
2.742,0.085,-0.034913421910980444
2.744,0.086,-0.032988496484662136
2.746,0.083,-0.030981315746167432
2.748,0.088,-0.029380329258027582
2.75,0.105,-0.028625348307423443
2.752,0.102,-0.02896190326560048
2.754,0.096,-0.030332015035242778
2.756,0.093,-0.032345414871947385
2.758,0.089,-0.03435052771751773
2.76,0.085,-0.03559043224694351
2.762,0.081,-0.035399988057947786
2.764,0.078,-0.03338586797897591
2.766,0.088,-0.029534929849884116
2.768,0.102,-0.0242178149182569
2.77,0.105,-0.018088220205084642
2.772,0.117,-0.011912014696859392
2.774,0.124,-0.0063809599441658855
2.776,0.125,-0.0019663046076219695
2.778,0.125,0.0011502323335288557
2.78,0.125,0.003058884106027409
2.782,0.125,0.004036825926884449
2.784,0.125,0.00443328176195034
2.786,0.125,0.004565340205387787
2.788,0.126,0.004653982849785193
2.79,0.13,0.004810529627680729
2.792,0.13,0.005063850983635197
2.794,0.13,0.005405466992918731
2.796,0.13,0.005827594049936878
2.798,0.13,0.006338068244550103
2.8,0.13,0.006950746018531187
2.802,0.13,0.007663251174177538
2.804,0.133,0.008439990325653209
2.806,0.136,0.009214882996816652
2.808,0.135,0.009917244473346517
2.81,0.135,0.0105113865674586
2.812,0.135,0.011032251991759636
2.814,0.135,0.011599521482075215
2.816,0.135,0.012400850675669955
2.818,0.135,0.013648052450829076
2.82,0.135,0.01552338280784116
2.822,0.133,0.018140884943495073
2.824,0.15,0.021544477173651305
2.826,0.165,0.02574784079457185
2.828,0.165,0.030796623242728405
2.83,0.165,0.03681508680340503
2.832,0.166,0.0440011098269975
2.834,0.162,0.052556977893291536
2.836,0.177,0.06257569314741106
2.838,0.198,0.07392601967975422
2.84,0.2,0.08618350759858125
2.842,0.222,0.09863981413251309
2.844,0.252,0.11039622833674768
2.846,0.26,0.12051795515490701
2.848,0.254,0.1282033324000922
2.85,0.255,0.13291777058150211
2.852,0.251,0.13445892661187464
2.854,0.25,0.13294685766211362
2.856,0.248,0.12875557454513253
2.858,0.245,0.12241307098225492
2.86,0.245,0.11449685109139601
2.862,0.234,0.10554586482099321
2.864,0.22,0.09600199018512837
2.866,0.211,0.08618720947681904
2.868,0.202,0.07631587296866804
2.87,0.19,0.06653335895764768
2.872,0.178,0.056964474579237284
2.874,0.169,0.047751774909621306
2.876,0.161,0.03906872151830265
2.878,0.154,0.031103504001862466
2.88,0.15,0.024021476731781694
2.882,0.146,0.017922670170767412
2.884,0.139,0.012812844651579862
2.886,0.132,0.008601794918128932
2.888,0.129,0.005132921389636662
2.89,0.125,0.002236261467865876
2.892,0.121,-0.0002132844977443234
2.894,0.12,-0.002255709319479473
2.896,0.12,-0.0038430521569431672
2.898,0.12,-0.004881233700558121
2.9,0.12,-0.005307247542241216
2.902,0.12,-0.005176925051982349
2.904,0.117,-0.00472971702300532
2.906,0.114,-0.00439880681851483
2.908,0.115,-0.004748565937734374
2.91,0.115,-0.0063445183925729546
2.912,0.115,-0.009587316231522286
2.914,0.116,-0.01456231990905287
2.916,0.11,-0.020960778018574294
2.918,0.097,-0.028112361010690822
2.92,0.09,-0.03513491559407424
2.922,0.082,-0.04116709353361611
2.924,0.074,-0.045618214487251445
2.926,0.067,-0.04835872172128065
2.928,0.056,-0.04978659540945455
2.93,0.05,-0.050736248307121944
2.932,0.084,-0.05224079830697646
2.934,0.085,-0.05520754954085423
2.936,0.069,-0.06010363953077279
2.938,0.063,-0.06675337855558128
2.94,0.055,-0.07431323267283906
2.942,0.047,-0.08143144925140927
2.944,0.039,-0.08654453231613503
2.946,0.03,-0.08822914713114367
2.948,0.025,-0.08551754364996011
2.95,0.025,-0.07809293409071981
2.952,0.021,-0.06630472444307046
2.954,0.058,-0.050980541655364524
2.956,0.091,-0.03306155960007779
2.958,0.115,-0.01314383706648143
2.96,0.17,0.00894367678893849
2.962,0.199,0.034373361970706076
2.964,0.227,0.06523529631302863
2.966,0.249,0.10407251247810703
2.968,0.266,0.1530770660661612
2.97,0.295,0.2131098190747022
2.972,0.329,0.282807690366796
2.974,0.387,0.3580830788529378
2.976,0.499,0.4322696135060991
2.978,0.619,0.4970166415843083
2.98,0.705,0.5438096002224077
2.982,0.821,0.5657639230473607
2.984,0.805,0.5591970935700874
2.986,0.69,0.5245019029882465
2.988,0.553,0.46604464682847074
2.99,0.415,0.39113247492945497
2.992,0.342,0.30839948076620693
2.994,0.297,0.22611515587950762
2.996,0.254,0.15086888471891008
2.998,0.217,0.08688480426636447
3.0,0.19,0.035983472969978315
3.002,0.163,-0.001974453021940246
3.004,0.124,-0.028409389450674734
3.006,0.075,-0.045342368996859
3.008,0.048,-0.05486874636539014
3.01,0.055,-0.05884430772574956
3.012,0.055,-0.058766872137079075
3.014,0.058,-0.055802063663010985
3.016,0.06,-0.05089631067220065
3.018,0.061,-0.044920526366888425
3.02,0.065,-0.03878513719695661
3.022,0.064,-0.03347006422233899
3.024,0.106,-0.02993618262226419
3.026,0.124,-0.0289319685119192
3.028,0.1,-0.030764681922690867
3.03,0.09,-0.035137795271033063
3.032,0.074,-0.04114160245920942
3.034,0.06,-0.047427975478625733
3.036,0.051,-0.052531725309889636
3.038,0.033,-0.05524703510322539
3.04,0.025,-0.054943136950821994
3.042,0.083,-0.05171747412059069
3.044,0.098,-0.04633866115415739
3.046,0.088,-0.040008092612891955
3.048,0.09,-0.034030705786649
3.05,0.085,-0.029501796928370353
3.052,0.085,-0.02709030144622236
3.054,0.082,-0.02695523727758195
3.056,0.08,-0.028792410442705474
3.058,0.079,-0.03197999390640972
3.06,0.075,-0.035774540282368164
3.062,0.075,-0.03950359267397821
3.064,0.072,-0.042707687397654195
3.066,0.07,-0.04520193392941876
3.068,0.069,-0.047051491556801814
3.07,0.065,-0.04847974952911892
3.072,0.065,-0.04974591156146405
3.074,0.062,-0.05103477143518238
3.076,0.06,-0.052394020492223
3.078,0.059,-0.05373588909337387
3.08,0.055,-0.05489633540088875
3.082,0.055,-0.05572430457665352
3.084,0.055,-0.05616309639888003
3.086,0.055,-0.05628952211565664
